 Total battles: 281806
 Avg. weight/team: 0.51
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Groudon-Primal     | 26.51347% | 124783 | 22.140% | 96205  | 24.228% | 
 | 2    | Necrozma-Dusk-Mane | 17.18542% | 78012  | 13.841% | 55493  | 13.975% | 
 | 3    | Zacian-Crowned     | 15.45230% | 76354  | 13.547% | 52577  | 13.241% | 
 | 4    | Kyogre-Primal      | 13.58076% | 67610  | 11.996% | 46577  | 11.730% | 
 | 5    | Marshadow          | 13.05354% | 65432  | 11.609% | 45875  | 11.553% | 
 | 6    | Koraidon           | 12.61991% | 57151  | 10.140% | 42161  | 10.618% | 
 | 7    | Yveltal            | 12.02446% | 55141  |  9.784% | 40191  | 10.121% | 
 | 8    | Xerneas            | 11.92349% | 56370  | 10.002% | 38556  |  9.710% | 
 | 9    | Arceus             | 11.67724% | 52522  |  9.319% | 36226  |  9.123% | 
 | 10   | Ho-Oh              | 10.39386% | 46549  |  8.259% | 35503  |  8.941% | 
 | 11   | Zygarde            |  7.77687% | 39085  |  6.935% | 28185  |  7.098% | 
 | 12   | Eternatus          |  6.91644% | 32291  |  5.729% | 22185  |  5.587% | 
 | 13   | Regieleki          |  6.40362% | 34274  |  6.081% | 25378  |  6.391% | 
 | 14   | Mewtwo-Mega-Y      |  6.20921% | 31256  |  5.546% | 20424  |  5.143% | 
 | 15   | Salamence-Mega     |  5.68775% | 28581  |  5.071% | 19517  |  4.915% | 
 | 16   | Rayquaza           |  5.25271% | 27430  |  4.867% | 19237  |  4.845% | 
 | 17   | Melmetal           |  5.15567% | 26495  |  4.701% | 20088  |  5.059% | 
 | 18   | Dracovish          |  5.08701% | 29463  |  5.228% | 20758  |  5.228% | 
 | 19   | Lucario-Mega       |  4.98641% | 30965  |  5.494% | 21919  |  5.520% | 
 | 20   | Deoxys-Attack      |  4.97099% | 23487  |  4.167% | 17417  |  4.386% | 
 | 21   | Blaziken-Mega      |  4.71780% | 27777  |  4.928% | 19521  |  4.916% | 
 | 22   | Ditto              |  4.70685% | 22945  |  4.071% | 15486  |  3.900% | 
 | 23   | Lugia              |  4.60135% | 24019  |  4.262% | 17066  |  4.298% | 
 | 24   | Flutter Mane       |  4.27155% | 21958  |  3.896% | 14928  |  3.759% | 
 | 25   | Zoroark-Hisui      |  4.16318% | 25713  |  4.562% | 10454  |  2.633% | 
 | 26   | Walking Wake       |  4.01924% | 22422  |  3.978% | 15530  |  3.911% | 
 | 27   | Kyogre             |  3.99266% | 19055  |  3.381% | 13744  |  3.461% | 
 | 28   | Ferrothorn         |  3.96950% | 21900  |  3.886% | 17416  |  4.386% | 
 | 29   | Grimmsnarl         |  3.95297% | 22012  |  3.906% | 18933  |  4.768% | 
 | 30   | Darmanitan-Galar   |  3.87471% | 21552  |  3.824% | 14911  |  3.755% | 
 | 31   | Deoxys-Speed       |  3.80614% | 17891  |  3.174% | 16376  |  4.124% | 
 | 32   | Cyclizar           |  3.69561% | 21365  |  3.791% | 17504  |  4.408% | 
 | 33   | Arceus-Ground      |  3.54159% | 15184  |  2.694% | 11147  |  2.807% | 
 | 34   | Chien-Pao          |  3.54084% | 17868  |  3.170% | 12444  |  3.134% | 
 | 35   | Palafin            |  3.51881% | 20265  |  3.596% | 16621  |  4.186% | 
 | 36   | Dragapult          |  3.44777% | 21371  |  3.792% | 14930  |  3.760% | 
 | 37   | Calyrex-Ice        |  3.34340% | 17057  |  3.026% | 11778  |  2.966% | 
 | 38   | Glimmora           |  3.25450% | 18144  |  3.219% | 16218  |  4.084% | 
 | 39   | Dragonite          |  3.20068% | 20493  |  3.636% | 14134  |  3.559% | 
 | 40   | Garchomp           |  3.18520% | 20126  |  3.571% | 14550  |  3.664% | 
 | 41   | Giratina-Origin    |  3.09364% | 15198  |  2.697% | 11494  |  2.895% | 
 | 42   | Shuckle            |  3.00807% | 17683  |  3.137% | 16133  |  4.063% | 
 | 43   | Pheromosa          |  2.98800% | 16006  |  2.840% | 11734  |  2.955% | 
 | 44   | Chi-Yu             |  2.88694% | 14768  |  2.620% | 9702   |  2.443% | 
 | 45   | Hatterene          |  2.87425% | 15588  |  2.766% | 12082  |  3.043% | 
 | 46   | Blastoise-Mega     |  2.86848% | 16220  |  2.878% | 11208  |  2.823% | 
 | 47   | Kingambit          |  2.82970% | 15881  |  2.818% | 10092  |  2.542% | 
 | 48   | Magearna           |  2.77450% | 14541  |  2.580% | 10298  |  2.593% | 
 | 49   | Houndstone         |  2.72621% | 15751  |  2.795% | 8568   |  2.158% | 
 | 50   | Metagross-Mega     |  2.68849% | 15818  |  2.807% | 11189  |  2.818% | 
 | 51   | Iron Bundle        |  2.68189% | 14573  |  2.586% | 10051  |  2.531% | 
 | 52   | Landorus-Therian   |  2.65011% | 13702  |  2.431% | 11215  |  2.824% | 
 | 53   | Kangaskhan-Mega    |  2.64946% | 14733  |  2.614% | 11237  |  2.830% | 
 | 54   | Kyurem-Black       |  2.63083% | 13516  |  2.398% | 8967   |  2.258% | 
 | 55   | Toxapex            |  2.60617% | 15674  |  2.781% | 11584  |  2.917% | 
 | 56   | Great Tusk         |  2.59491% | 13957  |  2.476% | 9894   |  2.492% | 
 | 57   | Shaymin-Sky        |  2.57484% | 13967  |  2.478% | 9768   |  2.460% | 
 | 58   | Darkrai            |  2.55880% | 15829  |  2.808% | 11192  |  2.819% | 
 | 59   | Tapu Koko          |  2.48680% | 14185  |  2.517% | 10912  |  2.748% | 
 | 60   | Greninja-Ash       |  2.44529% | 15840  |  2.810% | 11591  |  2.919% | 
 | 61   | Roaring Moon       |  2.42624% | 13395  |  2.377% | 8569   |  2.158% | 
 | 62   | Galvantula         |  2.37853% | 12981  |  2.303% | 11853  |  2.985% | 
 | 63   | Volcarona          |  2.34199% | 14351  |  2.546% | 9529   |  2.400% | 
 | 64   | Espathra           |  2.28299% | 13730  |  2.436% | 9247   |  2.329% | 
 | 65   | Palkia-Origin      |  2.25264% | 11050  |  1.961% | 7490   |  1.886% | 
 | 66   | Genesect           |  2.22553% | 12325  |  2.187% | 8931   |  2.249% | 
 | 67   | Necrozma-Dawn-Wings |  2.16907% | 12091  |  2.145% | 8130   |  2.047% | 
 | 68   | Tyranitar          |  2.15123% | 12974  |  2.302% | 9294   |  2.341% | 
 | 69   | Clodsire           |  2.14078% | 13026  |  2.311% | 9782   |  2.463% | 
 | 70   | Naganadel          |  2.08544% | 12063  |  2.140% | 8135   |  2.049% | 
 | 71   | Gholdengo          |  2.07652% | 12238  |  2.171% | 8202   |  2.066% | 
 | 72   | Aegislash          |  2.03295% | 12699  |  2.253% | 9222   |  2.322% | 
 | 73   | Urshifu            |  1.97249% | 11035  |  1.958% | 7812   |  1.967% | 
 | 74   | Skeledirge         |  1.92448% | 11332  |  2.011% | 8081   |  2.035% | 
 | 75   | Giratina           |  1.92203% | 9254   |  1.642% | 6634   |  1.671% | 
 | 76   | Annihilape         |  1.91077% | 11703  |  2.076% | 7998   |  2.014% | 
 | 77   | Chansey            |  1.90321% | 9392   |  1.666% | 6711   |  1.690% | 
 | 78   | Excadrill          |  1.85855% | 10429  |  1.850% | 8130   |  2.047% | 
 | 79   | Lopunny-Mega       |  1.85762% | 11314  |  2.007% | 8818   |  2.221% | 
 | 80   | Gengar             |  1.84739% | 12600  |  2.236% | 9332   |  2.350% | 
 | 81   | Kyurem-White       |  1.84493% | 10153  |  1.801% | 6663   |  1.678% | 
 | 82   | Cinderace          |  1.83588% | 11876  |  2.107% | 8150   |  2.052% | 
 | 83   | Lunala             |  1.82637% | 9501   |  1.686% | 6753   |  1.701% | 
 | 84   | Charizard-Mega-Y   |  1.81671% | 11279  |  2.001% | 8082   |  2.035% | 
 | 85   | Kartana            |  1.79455% | 10889  |  1.932% | 7582   |  1.909% | 
 | 86   | Landorus           |  1.79255% | 9175   |  1.628% | 6547   |  1.649% | 
 | 87   | Mewtwo-Mega-X      |  1.77992% | 9810   |  1.741% | 6724   |  1.693% | 
