 Total battles: 281806
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Groudon-Primal     | 22.13988% | 124783 | 22.140% | 96205  | 24.228% | 
 | 2    | Necrozma-Dusk-Mane | 13.84144% | 78012  | 13.841% | 55493  | 13.975% | 
 | 3    | Zacian-Crowned     | 13.54726% | 76354  | 13.547% | 52577  | 13.241% | 
 | 4    | Kyogre-Primal      | 11.99584% | 67610  | 11.996% | 46577  | 11.730% | 
 | 5    | Marshadow          | 11.60941% | 65432  | 11.609% | 45875  | 11.553% | 
 | 6    | Koraidon           | 10.14013% | 57151  | 10.140% | 42161  | 10.618% | 
 | 7    | Xerneas            | 10.00156% | 56370  | 10.002% | 38556  |  9.710% | 
 | 8    | Yveltal            |  9.78350% | 55141  |  9.784% | 40191  | 10.121% | 
 | 9    | Arceus             |  9.31882% | 52522  |  9.319% | 36226  |  9.123% | 
 | 10   | Ho-Oh              |  8.25905% | 46549  |  8.259% | 35503  |  8.941% | 
 | 11   | Zygarde            |  6.93474% | 39085  |  6.935% | 28185  |  7.098% | 
 | 12   | Regieleki          |  6.08113% | 34274  |  6.081% | 25378  |  6.391% | 
 | 13   | Eternatus          |  5.72930% | 32291  |  5.729% | 22185  |  5.587% | 
 | 14   | Mewtwo-Mega-Y      |  5.54566% | 31256  |  5.546% | 20424  |  5.143% | 
 | 15   | Lucario-Mega       |  5.49403% | 30965  |  5.494% | 21919  |  5.520% | 
 | 16   | Dracovish          |  5.22753% | 29463  |  5.228% | 20758  |  5.228% | 
 | 17   | Salamence-Mega     |  5.07104% | 28581  |  5.071% | 19517  |  4.915% | 
 | 18   | Blaziken-Mega      |  4.92839% | 27777  |  4.928% | 19521  |  4.916% | 
 | 19   | Rayquaza           |  4.86682% | 27430  |  4.867% | 19237  |  4.845% | 
 | 20   | Melmetal           |  4.70093% | 26495  |  4.701% | 20088  |  5.059% | 
 | 21   | Zoroark-Hisui      |  4.56218% | 25713  |  4.562% | 10454  |  2.633% | 
 | 22   | Lugia              |  4.26162% | 24019  |  4.262% | 17066  |  4.298% | 
 | 23   | Deoxys-Attack      |  4.16723% | 23487  |  4.167% | 17417  |  4.386% | 
 | 24   | Ditto              |  4.07106% | 22945  |  4.071% | 15486  |  3.900% | 
 | 25   | Walking Wake       |  3.97827% | 22422  |  3.978% | 15530  |  3.911% | 
 | 26   | Grimmsnarl         |  3.90552% | 22012  |  3.906% | 18933  |  4.768% | 
 | 27   | Flutter Mane       |  3.89594% | 21958  |  3.896% | 14928  |  3.759% | 
 | 28   | Ferrothorn         |  3.88565% | 21900  |  3.886% | 17416  |  4.386% | 
 | 29   | Darmanitan-Galar   |  3.82391% | 21552  |  3.824% | 14911  |  3.755% | 
 | 30   | Dragapult          |  3.79179% | 21371  |  3.792% | 14930  |  3.760% | 
 | 31   | Cyclizar           |  3.79073% | 21365  |  3.791% | 17504  |  4.408% | 
 | 32   | Dragonite          |  3.63601% | 20493  |  3.636% | 14134  |  3.559% | 
 | 33   | Palafin            |  3.59556% | 20265  |  3.596% | 16621  |  4.186% | 
 | 34   | Garchomp           |  3.57090% | 20126  |  3.571% | 14550  |  3.664% | 
 | 35   | Kyogre             |  3.38087% | 19055  |  3.381% | 13744  |  3.461% | 
 | 36   | Glimmora           |  3.21924% | 18144  |  3.219% | 16218  |  4.084% | 
 | 37   | Deoxys-Speed       |  3.17435% | 17891  |  3.174% | 16376  |  4.124% | 
 | 38   | Chien-Pao          |  3.17027% | 17868  |  3.170% | 12444  |  3.134% | 
 | 39   | Shuckle            |  3.13744% | 17683  |  3.137% | 16133  |  4.063% | 
 | 40   | Calyrex-Ice        |  3.02637% | 17057  |  3.026% | 11778  |  2.966% | 
 | 41   | Blastoise-Mega     |  2.87787% | 16220  |  2.878% | 11208  |  2.823% | 
 | 42   | Pheromosa          |  2.83990% | 16006  |  2.840% | 11734  |  2.955% | 
 | 43   | Kingambit          |  2.81772% | 15881  |  2.818% | 10092  |  2.542% | 
 | 44   | Greninja-Ash       |  2.81044% | 15840  |  2.810% | 11591  |  2.919% | 
 | 45   | Darkrai            |  2.80849% | 15829  |  2.808% | 11192  |  2.819% | 
 | 46   | Metagross-Mega     |  2.80654% | 15818  |  2.807% | 11189  |  2.818% | 
 | 47   | Houndstone         |  2.79465% | 15751  |  2.795% | 8568   |  2.158% | 
 | 48   | Toxapex            |  2.78099% | 15674  |  2.781% | 11584  |  2.917% | 
 | 49   | Hatterene          |  2.76573% | 15588  |  2.766% | 12082  |  3.043% | 
 | 50   | Giratina-Origin    |  2.69654% | 15198  |  2.697% | 11494  |  2.895% | 
 | 51   | Arceus-Ground      |  2.69405% | 15184  |  2.694% | 11147  |  2.807% | 
 | 52   | Chi-Yu             |  2.62024% | 14768  |  2.620% | 9702   |  2.443% | 
 | 53   | Kangaskhan-Mega    |  2.61403% | 14733  |  2.614% | 11237  |  2.830% | 
 | 54   | Iron Bundle        |  2.58564% | 14573  |  2.586% | 10051  |  2.531% | 
 | 55   | Magearna           |  2.57997% | 14541  |  2.580% | 10298  |  2.593% | 
 | 56   | Volcarona          |  2.54626% | 14351  |  2.546% | 9529   |  2.400% | 
 | 57   | Tapu Koko          |  2.51680% | 14185  |  2.517% | 10912  |  2.748% | 
 | 58   | Shaymin-Sky        |  2.47812% | 13967  |  2.478% | 9768   |  2.460% | 
 | 59   | Great Tusk         |  2.47635% | 13957  |  2.476% | 9894   |  2.492% | 
 | 60   | Espathra           |  2.43607% | 13730  |  2.436% | 9247   |  2.329% | 
 | 61   | Landorus-Therian   |  2.43111% | 13702  |  2.431% | 11215  |  2.824% | 
 | 62   | Kyurem-Black       |  2.39810% | 13516  |  2.398% | 8967   |  2.258% | 
 | 63   | Roaring Moon       |  2.37663% | 13395  |  2.377% | 8569   |  2.158% | 
 | 64   | Clodsire           |  2.31116% | 13026  |  2.311% | 9782   |  2.463% | 
 | 65   | Galvantula         |  2.30318% | 12981  |  2.303% | 11853  |  2.985% | 
 | 66   | Tyranitar          |  2.30194% | 12974  |  2.302% | 9294   |  2.341% | 
 | 67   | Aegislash          |  2.25315% | 12699  |  2.253% | 9222   |  2.322% | 
 | 68   | Gengar             |  2.23558% | 12600  |  2.236% | 9332   |  2.350% | 
 | 69   | Genesect           |  2.18679% | 12325  |  2.187% | 8931   |  2.249% | 
 | 70   | Gholdengo          |  2.17135% | 12238  |  2.171% | 8202   |  2.066% | 
 | 71   | Necrozma-Dawn-Wings |  2.14527% | 12091  |  2.145% | 8130   |  2.047% | 
 | 72   | Naganadel          |  2.14030% | 12063  |  2.140% | 8135   |  2.049% | 
 | 73   | Cinderace          |  2.10712% | 11876  |  2.107% | 8150   |  2.052% | 
 | 74   | Annihilape         |  2.07643% | 11703  |  2.076% | 7998   |  2.014% | 
 | 75   | Skeledirge         |  2.01060% | 11332  |  2.011% | 8081   |  2.035% | 
 | 76   | Lopunny-Mega       |  2.00741% | 11314  |  2.007% | 8818   |  2.221% | 
 | 77   | Charizard-Mega-Y   |  2.00120% | 11279  |  2.001% | 8082   |  2.035% | 
 | 78   | Palkia-Origin      |  1.96057% | 11050  |  1.961% | 7490   |  1.886% | 
 | 79   | Urshifu            |  1.95791% | 11035  |  1.958% | 7812   |  1.967% | 
